ip,longitude,latitude,country,region,city,risk
159.203.240.11,-122.41942,37.77493,US,California,San Francisco,1
162.142.125.87,-83.719897,42.259863,US,Michigan,Ann Arbor,1
198.199.117.94,-122.41942,37.77493,US,California,San Francisco,1
46.32.78.73,30.26417,59.89444,RU,Sankt-Peterburg,Saint Petersburg,1
91.214.48.133,38.89688,47.23617,RU,Rostovskaya oblast',Taganrog,1
192.241.214.19,-122.41942,37.77493,US,California,San Francisco,1
101.255.73.74,106.631889,-6.178306,ID,Banten,Tangerang,1
104.200.25.47,-121.98857,37.54827,US,California,Fremont,1
165.154.128.222,-0.12574,51.50853,GB,England,London,1
109.196.162.244,13.41053,52.52437,DE,Berlin,Berlin,1
212.112.2.100,13.00073,55.60587,SE,Skane lan,Malmoe,1
64.227.146.243,77.60329,12.97623,IN,Karnataka,Bengaluru,1
162.142.125.238,-83.719897,42.259863,US,Michigan,Ann Arbor,1
138.210.194.124,-97.33754,37.69224,US,Kansas,Wichita,1
184.153.135.2,-68.241581,47.307186,US,Maine,Madawaska,1
185.82.216.149,23.32415,42.69751,BG,Sofia (stolitsa),Sofia,1
35.223.246.35,-95.86083,41.26194,US,Iowa,Council Bluffs,1
45.248.8.155,119.43583,32.39722,CN,Jiangsu,Yangzhou,1
46.38.235.236,8.38583,49.00472,DE,Baden-Wurttemberg,Karlsruhe,1
139.95.6.114,-122.330592,37.547426,US,California,San Mateo,1
24.199.120.7,-74.005012,40.719938,US,New York,New York City,1
189.22.180.250,-43.172963,-22.906759,BR,Rio de Janeiro,Rio de Janeiro,1
108.62.58.109,-122.329845,47.603909,US,Washington,Seattle,1
5.167.69.168,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
86.250.12.86,0.08333,43.23333,FR,Occitanie,Tarbes,1
185.94.111.1,37.61556,55.75222,RU,Moskva,Moscow,1
185.202.1.6,37.61556,55.75222,RU,Moskva,Moscow,1
223.197.243.2,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
5.167.69.27,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
220.135.180.85,121.564359,25.038328,TW,Taipei,Taipei,1
135.181.79.106,24.93545,60.16952,FI,Uusimaa,Helsinki,1
149.202.214.142,3.17456,50.69421,FR,Hauts-de-France,Roubaix,1
124.82.52.166,114.0089,4.4148,MY,Sarawak,Miri,1
188.143.233.50,30.26417,59.89444,RU,Sankt-Peterburg,Saint Petersburg,1
178.137.16.148,24.02324,49.83826,UA,Lvivska oblast,L'viv,1
216.152.252.21,-114.14688,32.67283,US,Arizona,Wellton,1
169.150.201.32,8.681996,50.11088,DE,Hessen,Frankfurt am Main,1
107.72.162.120,-82.45843,27.94752,US,Florida,Tampa,1
162.142.125.241,-83.719897,42.259863,US,Michigan,Ann Arbor,1
118.193.59.97,8.681996,50.11088,DE,Hessen,Frankfurt am Main,1
36.238.150.196,120.31333,22.61626,TW,Kaohsiung,Kaohsiung,1
108.62.62.214,-122.329845,47.603909,US,Washington,Seattle,1
201.212.3.108,-58.381576,-34.603729,AR,Ciudad Autonoma de Buenos Aires,Buenos Aires,1
115.68.2.144,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
118.169.44.151,121.564359,25.038328,TW,Taipei,Taipei,1
209.250.247.176,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
113.212.69.146,106.845493,-6.208678,ID,Jakarta Raya,Jakarta,1
112.238.78.67,121.4,37.53333,CN,Shandong,Yantai,1
64.6.104.146,-111.90931,33.41477,US,Arizona,Tempe,1
193.56.28.122,-0.12574,51.50853,GB,England,London,1
121.234.244.11,118.283333,33.933333,CN,Jiangsu,Suqian,1
173.234.227.177,-96.80667,32.78306,US,Texas,Dallas,1
5.167.71.198,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
222.242.198.102,113.09194,29.33333,CN,Hunan,Yueyang,1
193.225.126.2,19.03991,47.49801,HU,Budapest,Budapest,1
8.222.174.245,103.85007,1.28967,SG,Singapore,Singapore,1
178.137.16.126,24.02324,49.83826,UA,Lvivska oblast,L'viv,1
14.29.175.111,113.26425,23.127361,CN,Guangdong,Guangzhou,1
178.128.105.78,103.85007,1.28967,SG,Singapore,Singapore,1
185.224.128.29,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
191.220.27.53,-49.25389,-16.67861,BR,Goias,Goiania,1
43.224.248.78,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
79.141.161.20,-87.618887,41.875743,US,Illinois,Chicago,1
157.245.84.180,-74.01208,40.80427,US,New Jersey,North Bergen,1
173.234.225.159,-96.80667,32.78306,US,Texas,Dallas,1
34.78.221.212,4.34878,50.85045,BE,Brussels Hoofdstedelijk Gewest,Brussels,1
112.173.125.118,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
79.152.40.63,-3.683866,40.416949,ES,Madrid Comunidad de,Madrid,1
104.236.253.54,-74.16376,40.85843,US,New Jersey,Clifton,1
203.6.149.115,110.83167,-7.55611,ID,Jawa Tengah,Surakarta,1
79.45.56.235,15.08719,37.50213,IT,Sicilia,Catania,1
157.61.212.88,116.71479,23.36814,CN,Guangdong,Shantou,1
195.19.105.167,37.61556,55.75222,RU,Moskva,Moscow,1
132.148.154.8,-111.92216,33.336078,US,Arizona,Tempe,1
123.157.4.248,120.16142,30.29365,CN,Zhejiang,Hangzhou,1
49.84.128.158,120.61806,31.31139,CN,Jiangsu,Suzhou,1
185.234.217.203,4.75933,52.95988,NL,Noord-Holland,Den Helder,1
43.139.169.228,116.39723,39.9075,CN,Beijing,Beijing,1
50.190.114.154,-77.03637,38.89511,US,District of Columbia,Washington,1
94.22.47.242,21.61577,63.096,FI,Pohjanmaa,Vaasa,1
107.180.109.52,-77.491809,39.039474,US,Virginia,Ashburn,1
175.9.170.228,112.96667,28.2,CN,Hunan,Changsha,1
107.6.182.210,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
43.153.6.105,-121.95524,37.35411,US,California,Santa Clara,1
20.235.48.88,80.27847,13.08784,IN,Tamil Nadu,Chennai,1
52.131.38.131,116.39723,39.9075,CN,Beijing,Beijing,1
40.113.237.169,-93.60911,41.60054,US,Iowa,Des Moines,1
116.236.41.248,121.469137,31.224332,CN,Shanghai,Shanghai,1
107.170.253.18,-122.41942,37.77493,US,California,San Francisco,1
142.93.232.164,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
128.1.248.37,-118.24357,34.052859,US,California,Los Angeles,1
181.17.249.253,-63.84906,10.95796,VE,Nueva Esparta,Porlamar,1
167.99.40.216,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
207.154.224.103,8.681996,50.11088,DE,Hessen,Frankfurt am Main,1
5.75.197.131,11.60122,48.32333,DE,Bayern,Gunzenhausen,1
64.227.160.56,77.60329,12.97623,IN,Karnataka,Bengaluru,1
47.97.193.209,120.16142,30.29365,CN,Zhejiang,Hangzhou,1
59.110.40.49,116.39723,39.9075,CN,Beijing,Beijing,1
162.243.134.10,-122.41942,37.77493,US,California,San Francisco,1
192.241.212.60,-122.41942,37.77493,US,California,San Francisco,1
211.231.48.193,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
185.220.103.7,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
211.149.226.119,104.06667,30.66667,CN,Sichuan,Chengdu,1
14.116.155.98,114.0683,22.54554,CN,Guangdong,Shenzhen,1
200.8.180.82,-68.00765,10.16202,VE,Carabobo,Valencia,1
173.199.116.27,-74.466389,40.539722,US,New Jersey,Piscataway,1
178.137.16.15,24.02324,49.83826,UA,Lvivska oblast,L'viv,1
43.156.49.122,103.85007,1.28967,SG,Singapore,Singapore,1
222.104.132.88,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
123.188.195.88,121.65889,42.01556,CN,Liaoning,Fuxin,1
62.212.10.250,9.16028,45.66013,IT,Lombardia,Seveso,1
187.45.193.159,-46.637398,-23.547436,BR,Sao Paulo,Sao Paulo,1
194.146.225.214,2.294532,48.858365,FR,Ile-de-France,Paris,1
222.99.52.216,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
146.19.191.245,4.88969,52.37403,NL,Noord-Holland,Amsterdam,1
163.172.128.98,2.294532,48.858365,FR,Ile-de-France,Paris,1
184.168.121.135,103.85007,1.28967,SG,Singapore,Singapore,1
192.241.227.9,-122.41942,37.77493,US,California,San Francisco,1
85.113.91.205,44.62994,34.89046,IQ,Salah ad Din,Tozkhurmato,1
188.166.14.99,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
121.40.52.225,120.16142,30.29365,CN,Zhejiang,Hangzhou,1
221.195.22.188,116.86667,38.31667,CN,Hebei,Cangzhou,1
44.229.46.206,-122.67621,45.52345,US,Oregon,Portland,1
193.118.55.172,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
47.243.33.199,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
35.203.211.202,-0.12574,51.50853,GB,England,London,1
152.32.162.95,106.66667,10.75,VN,Ho Chi Minh,Ho Chi Minh City,1
192.241.197.21,-122.41942,37.77493,US,California,San Francisco,1
175.117.145.166,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
43.156.239.2,103.85007,1.28967,SG,Singapore,Singapore,1
169.48.204.135,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
222.187.223.130,118.283333,33.933333,CN,Jiangsu,Suqian,1
216.151.138.88,-121.945172,37.412085,US,California,San Jose,1
206.189.130.194,77.60329,12.97623,IN,Karnataka,Bengaluru,1
101.108.32.208,100.02094,14.22408,TH,Suphan Buri,Song Phi Nong,1
107.189.8.56,6.13,49.61167,LU,Luxembourg,Luxembourg,1
201.130.192.76,-103.33333,20.66667,MX,Jalisco,Guadalajara,1
109.169.74.123,-0.75583,52.04172,GB,England,Milton Keynes,1
105.101.176.31,2.95924,36.76775,DZ,Tipaza,Cheraga,1
108.62.59.70,-122.329845,47.603909,US,Washington,Seattle,1
5.167.69.69,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
34.88.242.144,28.18871,61.05871,FI,Etela-Karjala,Lappeenranta,1
46.182.111.80,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
20.163.107.109,-112.07404,33.44838,US,Arizona,Phoenix,1
8.219.255.247,103.85007,1.28967,SG,Singapore,Singapore,1
5.167.67.220,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
45.81.22.70,-84.08326,37.12898,US,Kentucky,London,1
189.81.204.243,-43.172963,-22.906759,BR,Rio de Janeiro,Rio de Janeiro,1
59.145.111.67,77.21667,28.66667,IN,Delhi,Delhi,1
98.203.162.230,-117.42908,47.65966,US,Washington,Spokane,1
195.211.155.152,30.73262,46.47747,UA,Odeska oblast,Odessa,1
108.62.61.72,-122.329845,47.603909,US,Washington,Seattle,1
79.92.15.6,4.84671,45.74846,FR,Auvergne-Rhone-Alpes,Lyon,1
211.199.5.144,128.57278,36.23472,KR,Gyeongsangbuk-do,Gunwi,1
50.18.227.170,-122.41942,37.77493,US,California,San Francisco,1
104.168.166.108,-122.31096,47.62062,US,Washington,Seattle,1
185.180.143.163,4.34878,50.85045,BE,Brussels Hoofdstedelijk Gewest,Brussels,1
91.250.83.53,7.74296,48.58342,FR,Grand-Est,Strasbourg,1
183.101.168.16,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
24.209.184.145,-87.90647,43.0389,US,Wisconsin,Milwaukee,1
221.167.119.59,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
112.213.120.70,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
42.194.132.127,116.39723,39.9075,CN,Beijing,Beijing,1
81.199.16.33,32.58219,0.31628,UG,Kampala,Kampala,1
216.152.249.11,-114.14688,32.67283,US,Arizona,Wellton,1
5.167.65.49,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
3.8.209.181,-0.12574,51.50853,GB,England,London,1
50.62.161.211,-112.07404,33.44838,US,Arizona,Phoenix,1
66.71.241.146,-84.4662,33.9295,US,Georgia,Marietta,1
165.227.76.254,-74.16376,40.85843,US,New Jersey,Clifton,1
34.101.240.144,106.845493,-6.208678,ID,Jakarta Raya,Jakarta,1
35.203.210.178,-0.12574,51.50853,GB,England,London,1
124.89.86.218,108.92861,34.25833,CN,Shaanxi,Xi'an,1
184.105.247.204,-121.929488,37.517979,US,California,Fremont,1
37.120.217.11,13.41053,52.52437,DE,Berlin,Berlin,1
121.237.52.87,118.77778,32.06167,CN,Jiangsu,Nanjing,1
143.110.220.40,-79.384019,43.653451,CA,Ontario,Toronto,1
43.143.75.249,116.39723,39.9075,CN,Beijing,Beijing,1
112.124.22.145,120.16142,30.29365,CN,Zhejiang,Hangzhou,1
146.56.46.152,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
199.19.104.10,-118.263686,34.052987,US,California,Los Angeles,1
157.230.221.51,-74.01208,40.80427,US,New Jersey,North Bergen,1
107.170.230.20,-122.41942,37.77493,US,California,San Francisco,1
148.66.22.253,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
69.163.251.1,-117.88842,33.93022,US,California,Brea,1
43.138.83.51,116.39723,39.9075,CN,Beijing,Beijing,1
23.129.64.217,-122.326,47.6024,US,Washington,Seattle,1
106.227.34.64,115.88333,28.68333,CN,Jiangxi,Nanchang,1
177.12.2.75,-43.172963,-22.906759,BR,Rio de Janeiro,Rio de Janeiro,1
82.111.224.128,-0.12574,51.50853,GB,England,London,1
114.100.1.64,115.81667,32.9,CN,Anhui,Fuyang,1
116.179.37.248,113.56333,37.8575,CN,Shanxi,Yangquan,1
8.222.196.165,103.85007,1.28967,SG,Singapore,Singapore,1
5.167.66.56,44.00205,56.32867,RU,Nizhegorodskaya oblast',Nizhniy Novgorod,1
182.18.138.74,78.47444,17.37528,IN,Telangana,Hyderabad,1
43.129.198.177,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
112.187.252.70,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
68.235.48.108,-87.6259,41.8672,US,Illinois,Chicago,1
68.66.234.230,-83.735926,42.228847,US,Michigan,Ann Arbor,1
195.206.105.227,8.55,47.36667,CH,Zurich,Zurich,1
122.116.195.93,120.96861,24.80361,TW,Hsinchu,Hsinchu,1
122.53.57.33,121.0409,14.5832,PH,National Capital Region,Mandaluyong City,1
82.65.90.216,2.294532,48.858365,FR,Ile-de-France,Paris,1
185.231.205.185,2.294532,48.858365,FR,Ile-de-France,Paris,1
120.53.227.253,120.37194,36.09861,CN,Shandong,Qingdao,1
162.240.7.146,-111.634071,40.213911,US,Utah,Provo,1
159.223.92.245,103.85007,1.28967,SG,Singapore,Singapore,1
192.241.216.19,-122.41942,37.77493,US,California,San Francisco,1
222.188.198.227,119.96667,31.78333,CN,Jiangsu,Changzhou,1
20.114.212.167,-78.3875,36.66764,US,Virginia,Boydton,1
128.199.179.36,103.85007,1.28967,SG,Singapore,Singapore,1
95.64.164.254,37.61556,55.75222,RU,Moskva,Moscow,1
178.119.197.132,2.91185,51.22339,BE,West-Vlaanderen,Oostende,1
175.38.85.181,115.8614,-31.95224,AU,Western Australia,Perth,1
62.210.148.87,2.294532,48.858365,FR,Ile-de-France,Paris,1
188.143.233.143,30.26417,59.89444,RU,Sankt-Peterburg,Saint Petersburg,1
43.134.85.190,103.85007,1.28967,SG,Singapore,Singapore,1
146.185.253.130,5.71806,52.525,NL,Flevoland,Dronten,1
65.49.20.112,-121.98857,37.54827,US,California,Fremont,1
122.201.19.99,106.88324,47.90771,MN,Ulaanbaatar,Ulaanbaatar,1
159.203.208.12,-122.41942,37.77493,US,California,San Francisco,1
178.16.121.254,18.25121,52.22338,PL,Wielkopolskie,Konin,1
69.12.66.212,-118.24357,34.052859,US,California,Los Angeles,1
191.237.42.132,-78.15944,38.71345,US,Virginia,Washington,1
35.232.105.217,-95.86083,41.26194,US,Iowa,Council Bluffs,1
152.32.172.163,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
212.112.2.196,13.00073,55.60587,SE,Skane lan,Malmoe,1
5.144.130.12,51.42151,35.69439,IR,Tehran,Tehran,1
52.34.62.207,-122.67621,45.52345,US,Oregon,Portland,1
198.143.115.198,-122.31096,47.62062,US,Washington,Seattle,1
108.62.57.84,-122.329845,47.603909,US,Washington,Seattle,1
185.100.87.253,27.61667,44.81667,RO,Braila,Victoria,1
39.104.162.229,116.39723,39.9075,CN,Beijing,Beijing,1
81.68.174.238,116.39723,39.9075,CN,Beijing,Beijing,1
24.238.52.108,-74.80239,41.32232,US,Pennsylvania,Milford,1
190.145.81.37,-76.5225,3.43722,CO,Valle del Cauca,Cali,1
46.139.105.181,19.03991,47.49801,HU,Budapest,Budapest,1
120.86.237.94,116.63786,23.66513,CN,Guangdong,Chaozhou,1
49.143.32.6,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
162.216.149.88,-80.00751,32.88856,US,South Carolina,North Charleston,1
50.59.209.166,-81.2808,28.68102,US,Florida,Winter Springs,1
50.116.16.97,-96.72972,32.94818,US,Texas,Richardson,1
121.226.219.162,118.283333,33.933333,CN,Jiangsu,Suqian,1
45.157.128.242,-75.6966,39.78761,US,Delaware,Hockessin,1
102.165.48.86,-77.03637,38.89511,US,District of Columbia,Washington,1
93.197.192.86,9.17702,48.78232,DE,Baden-Wurttemberg,Stuttgart,1
104.131.60.87,-74.16376,40.85843,US,New Jersey,Clifton,1
136.145.1.16,-66.10572,18.46633,PR,San Juan,San Juan,1
186.4.222.45,-79.9,-2.16667,EC,Guayas,Guayaquil,1
60.174.1.22,117.48306,30.65778,CN,Anhui,Chizhou,1
64.150.176.19,-97.765554,30.244865,US,Texas,Austin,1
89.248.174.46,4.29861,52.07667,NL,Zuid-Holland,The Hague,1
108.62.60.11,-122.329845,47.603909,US,Washington,Seattle,1
35.203.211.33,-0.12574,51.50853,GB,England,London,1
95.50.85.99,19.41679,50.48766,PL,Slaskie,Zawiercie,1
152.70.39.118,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
68.115.200.170,-81.53898,35.91402,US,North Carolina,Lenoir,1
122.136.195.68,129.183333,43.133333,CN,Jilin,Yanbian,1
175.197.233.197,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
41.107.69.41,3.0299,35.07109,DZ,Djelfa,Hassi Bahbah,1
119.5.157.124,104.65,30.116667,CN,Sichuan,Ziyang,1
92.205.19.152,7.74296,48.58342,FR,Grand-Est,Strasbourg,1
23.228.125.180,-118.239742,34.060732,US,California,Los Angeles,1
216.151.138.255,-121.945172,37.412085,US,California,San Jose,1
212.24.47.68,37.61556,55.75222,RU,Moskva,Moscow,1
108.62.62.32,-122.329845,47.603909,US,Washington,Seattle,1
120.26.83.118,120.16142,30.29365,CN,Zhejiang,Hangzhou,1
94.131.14.10,30.5238,50.45466,UA,Kyiv,Kiev,1
62.194.125.15,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
67.193.108.70,-79.806073,43.331168,CA,Ontario,Burlington,1
176.224.21.1,46.72185,24.68773,SA,Ar Riyad,Riyadh,1
183.138.231.115,120.66682,27.99942,CN,Zhejiang,Wenzhou,1
196.245.217.225,24.75353,59.43696,EE,Harjumaa,Tallinn,1
167.99.13.19,-74.01208,40.80427,US,New Jersey,North Bergen,1
213.76.93.165,21.01178,52.22977,PL,Mazowieckie,Warsaw,1
110.47.218.84,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
80.66.77.239,30.26417,59.89444,RU,Sankt-Peterburg,Saint Petersburg,1
190.147.33.242,-76.5225,3.43722,CO,Valle del Cauca,Cali,1
162.216.149.28,-80.00751,32.88856,US,South Carolina,North Charleston,1
68.7.42.133,-117.144544,32.733975,US,California,San Diego,1
117.102.123.130,106.845493,-6.208678,ID,Jakarta Raya,Jakarta,1
183.69.137.79,106.55278,29.56278,CN,Chongqing,Chongqing,1
167.114.24.188,-73.58781,45.50884,CA,Quebec,Montreal,1
46.232.176.45,8.59672,47.41499,CH,Zurich,Wallisellen,1
139.162.128.239,8.681996,50.11088,DE,Hessen,Frankfurt am Main,1
51.89.132.136,-0.12574,51.50853,GB,England,London,1
106.15.196.76,121.469137,31.224332,CN,Shanghai,Shanghai,1
72.52.169.207,-84.637765,42.73328,US,Michigan,Lansing,1
175.45.187.182,112.6304,-7.9797,ID,Jawa Timur,Malang,1
104.248.208.251,-121.95524,37.35411,US,California,Santa Clara,1
210.176.41.225,-70.66199,42.61593,US,Massachusetts,Gloucester,1
197.244.49.251,10.16579,36.81897,TN,Tunis,Tunis,1
8.219.147.114,103.85007,1.28967,SG,Singapore,Singapore,1
143.198.136.87,-121.95524,37.35411,US,California,Santa Clara,1
167.71.139.25,-0.12574,51.50853,GB,England,London,1
116.179.37.73,113.56333,37.8575,CN,Shanxi,Yangquan,1
149.129.226.135,106.845493,-6.208678,ID,Jakarta Raya,Jakarta,1
104.238.10.104,-77.07637,39.02567,US,Maryland,Kensington,1
193.105.234.82,51.42151,35.69439,IR,Tehran,Tehran,1
107.170.242.14,-122.41942,37.77493,US,California,San Francisco,1
87.68.167.112,34.88503,32.09174,IL,HaMerkaz,Petah Tikva,1
20.127.33.129,-78.15944,38.71345,US,Virginia,Washington,1
46.105.101.95,3.17456,50.69421,FR,Hauts-de-France,Roubaix,1
95.65.30.156,28.8575,47.00556,MD,Chisinau,Chisinau,1
103.215.81.107,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
181.48.99.155,-76.5225,3.43722,CO,Valle del Cauca,Cali,1
101.200.89.240,116.39723,39.9075,CN,Beijing,Beijing,1
162.243.149.19,-122.41942,37.77493,US,California,San Francisco,1
177.21.208.13,-51.54944,-28.93611,BR,Rio Grande do Sul,Veranopolis,1
91.130.46.174,18.0649,59.33258,SE,Stockholms lan,Stockholm,1
165.154.36.152,-118.24357,34.052859,US,California,Los Angeles,1
103.54.41.197,90.40744,23.7104,BD,Dhaka,Dhaka,1
177.72.87.7,-52.40667,-28.26278,BR,Rio Grande do Sul,Passo Fundo,1
185.233.19.97,-121.89496,37.33939,US,California,San Jose,1
176.65.145.112,8.18715,49.11073,DE,Rheinland-Pfalz,Erlenbach,1
192.241.229.18,-122.41942,37.77493,US,California,San Francisco,1
89.114.237.38,-9.13333,38.71667,PT,Lisboa,Lisbon,1
184.4.208.254,-82.14009,29.1872,US,Florida,Ocala,1
192.99.36.177,-73.58781,45.50884,CA,Quebec,Montreal,1
5.167.70.171,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
46.148.40.94,51.67761,32.65722,IR,Esfahan,Isfahan,1
51.77.47.242,21.01178,52.22977,PL,Mazowieckie,Warsaw,1
82.157.243.96,116.39723,39.9075,CN,Beijing,Beijing,1
146.70.98.24,-46.637398,-23.547436,BR,Sao Paulo,Sao Paulo,1
80.76.51.110,23.32415,42.69751,BG,Sofia (stolitsa),Sofia,1
218.24.173.120,122.59851,41.06959,CN,Liaoning,Dalian,1
121.136.227.217,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
49.231.192.36,100.51667,13.75,TH,Krung Thep Maha Nakhon,Bangkok,1
51.75.194.10,3.17456,50.69421,FR,Hauts-de-France,Roubaix,1
121.149.55.2,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
211.91.61.198,120.75,30.7522,CN,Zhejiang,Jiaxing,1
94.23.210.48,3.17456,50.69421,FR,Hauts-de-France,Roubaix,1
43.143.47.12,116.39723,39.9075,CN,Beijing,Beijing,1
198.199.98.137,-122.41942,37.77493,US,California,San Francisco,1
35.227.169.57,-121.17868,45.59456,US,Oregon,The Dalles,1
95.141.17.92,-0.12574,51.50853,GB,England,London,1
43.129.158.215,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
59.45.143.3,123.43278,41.79222,CN,Liaoning,Shenyang,1
80.227.174.18,55.30472,25.25817,AE,Dubayy,Dubai,1
198.57.209.229,-111.634071,40.213911,US,Utah,Provo,1
36.139.55.89,103.79222,36.05639,CN,Gansu,Lanzhou,1
207.107.71.52,-75.69812,45.41117,CA,Ontario,Ottawa,1
83.169.39.233,7.74296,48.58342,FR,Grand-Est,Strasbourg,1
88.191.120.56,2.294532,48.858365,FR,Ile-de-France,Paris,1
189.138.94.69,-100.18583,18.68222,MX,Mexico,Amatepec,1
200.93.148.14,-72.50528,7.88333,CO,Norte de Santander,Cucuta,1
108.235.170.206,-119.78291,36.30078,US,California,Lemoore,1
114.239.36.235,118.283333,33.933333,CN,Jiangsu,Suqian,1
185.77.248.4,34.78057,32.08088,IL,Tel Aviv,Tel Aviv,1
216.151.138.110,-121.945172,37.412085,US,California,San Jose,1
35.236.223.204,-77.03637,38.89511,US,District of Columbia,Washington,1
170.64.146.35,151.20732,-33.86785,AU,New South Wales,Sydney,1
185.207.214.96,31.28333,58.51667,RU,Novgorodskaya oblast',Velikiy Novgorod,1
46.165.251.153,8.681996,50.11088,DE,Hessen,Frankfurt am Main,1
192.40.95.31,-118.24357,34.052859,US,California,Los Angeles,1
113.162.163.238,106.81667,10.95,VN,Dong Nai,Bien Hoa,1
114.106.172.193,117.48306,30.65778,CN,Anhui,Chizhou,1
113.212.70.21,106.845493,-6.208678,ID,Jakarta Raya,Jakarta,1
103.197.168.60,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
